17.02.2020;Staubsaugen, Altkleider, House of Flames Rechung FXDL und FLHTKL;;Der Hof - Simon Beckett;
18.02.2020;Altkleider, Sparkasse Dollar geholt, Massage;laufen (Schlierach hin & zurueck, ohne gehen;Der Hof - Simon Beckett;
19.02.2020;MV Sex im Auto;;Der Hof - Simon Beckett;
20.02.2020;AH Bernried, Pizza Miesbach Himmisepp;laufen (ueber Rathausstr), ohne Pause;;
21.02.2020;Flug Muenchen Denver;;;
22.02.2020;Starbucks, Cherry Greek;Stepper 15Min;;
23.02.2020;Starbucks,;Stepper 30 Min, 2maL;;
24.02.2020;Starbucks Cherry Cricket Burger;Stepper 30 Min;;
25.02.2020;Starbucks Cherry Cricket Burger;Stepper 30 Min;;
26.02.2020;BMC CAB, Eishockey Spiel;Stepper 30 Min;;
27.02.2020;BMC CAB;Stepper 45 Min;;
28.02.2020;Starbucks, Flug Denver München;Stepper 30 Min;;
29.02.2020;Oliver Flughafen abgeholt, MV mit nach Hausham gefahren;;;
1.03.2020;MV Hausham;;;
2.03.2020;MV Hausham;;;
3.03.2020;MV Hausham und Holzkirchen gefahren, FXDL und FLHTKL aus Winterlager, Massage;;;
4.03.2020;Sperrmuell MB, MV Erding abgeholt;;;
5.03.2020;MV Hausham und Holzkirchen gefahren, Zulassungsstelle, Sperrmuell MB;;;
6.03.2020;Anhänger geholt, VRSCDX in Wuerzburg geholt, HD Lederjacke;;;
7.03.2020;Anhänger zurueck;;;
8.03.2020;Altkleider, VRSCDX gefahren, AH Bernried;;;
9.03.2020;;;;Der Knochengarten: Thriller (Carol Jordan und Tony Hill 11)  -05.2020
9.03.2020;Sperrmuell Hausham, Schlafzimmer raeumen;laufen (ueber Rathausstr), ohne Pause;;
10.03.2020;MV Sex im Auto, Zahnarzt, Oliver McDonalds getroffen;;;
11.03.2020;VRSCDX gefahren, Birgit, Renate, Robert beim Italiener essen;;;
12.03.2020;FXDL fahren;;;
13.03.2020;Sperrmuell, Schlafzimmer Nieschen fertig geraeumt;;;
14.03.2020;Altkleider, VRSCDX fahren, Lukas Sachen geholt;;;
15.03.2020;Altkleider, MV Erding Disaster, FLHTKL fahren;;;
16.03.2020;Altkleider, Wertstoffhof, VRSCDX fahren;;;
17.03.2020;Wertstoffhof MB Elekto, Papiermuell & Sperrmuell, FXDL fahren, Massage;;;
18.03.2020;Wertstoffhof MB Papiermuell, Wannen Balkon, VRSCDX fahren;;;
19.03.2020;FXDL fahren;;;
20.03.2020;FLHTKL fahren;;;
21.03.2020;;laufen (ueber Rathausstr), ohne Pause;;
22.03.2020;;laufen Schlierach und Tiefenbachstr, ohne Pause;;
23.03.2020;;;Echo einer Winternacht;
24.03.2020;;laufen (Schlierach, Rathausstr);;
25.03.2020;;laufen (Schlierach, Rathausstr);Echo einer Winternacht;
26.03.2020;Paletten sägen, Sitz FXDL;;;
27.03.2020;Schrank Büro raeumen, Kalbsbaeckchen braten, Staubsaugen;laufen Schlierach, Tiefenbachstr, Trigema;;
28.03.2020;;;;
29.03.2020;;laufen (Schlierach hin und zurueck);;
30.03.2020;Schrank Buero abgebaut;;;
31.03.2020;einkaufen, spazieren;;;
1.04.2020;;;;
2.04.2020;;laufen (Schlierach, Rathausstr);;
3.04.2020;;laufen (Schlierach, Rathausstr);;
4.04.2020;Bad putzen, Nass wischen;;;
5.04.2020;;laufen Schlierach, Tiefenbachstr, Trigema;;
6.04.2020;Sparkasse, FLHTKL fahren, Zigarren bestellt;;;
7.04.2020;;;;
8.04.2020;;;;
8.04.2020;FXDL fahren, einkaufen;;;
9.04.2020;;;;
10.04.2020;VRSCDX fahren;laufen Schlierach, Tiefenbachstr, Trigema;;
11.04.2020;VRSCDX fahren;;;
12.04.2020;RAV Inspektion;laufen Poetzinger,Schlierach,Rathaus,Trigema;;
13.04.2020;;;;
14.04.2020;;;;
15.04.2020;RAV geholt, Pizza backen;laufen Poetzinger;;
16.04.2020;FLHTKL fahren, einkaufen, Pizza backen;;;
17.04.2020;FXDL fahren, Wohnung Erding-Indorf angeschaut;;;
18.04.2020;Wertstoffhof E-Muell, Sperrmuell, Wannen, FXDL fahren, Schuhschrank, Staubsaugen, Mietvertrag;;;
19.04.2020;Schlafzimmerschrank Sabine Sachen, FLHTKL fahren, Mietvertrag unterschrieben;;;
20.04.2020;Kueche abgeloest;;;
21.04.2020;Wertstoffhof Holz, Schuhe Altkleider MV getroffen, Wohnung Erding angeschaut;;;
22.04.2020;FXDL fahren, Altkleider;;;
23.04.2020;Sperrmuell, Altkleider, BJ, Zigarren,VRSCDX fahren;laufen (Schlierach, Rathaus);;
24.04.2020;FXDL fahren,  ED Oliver;;;
25.04.2020;Altkleider, Keller Schuhe, Pizza backen;;;
26.04.2020;Pizza backen;laufen Schlierach, Tiefenbachstr, Trigema;;
27.04.2020;Steuer 2019 abgegeben;;;
28.04.2020;VRSCDX fahren;;;
29.04.2020;Altkleider Schuhe, MV in Riem geholt, zu Hause, MV nach Erding gefahren;;;
30.04.2020;FXDL fahren;;;
1.05.2020;FLHTKL fahren, AH Bernried;;;
2.05.2020;Keller geraeumt;;Echo einer Winternacht;
3.05.2020;Bosch Staffel 6;laufen Schlierach, Tiefenbachstr, Trigema;;
4.05.2020;FXDL fahren, Jeans reparatur, 1und1 Umzug beantragt;;;
5.05.2020;Werstoffhof, Kartoffelsalat mit Bratwurst;;;
6.05.2020;Arbeitszeitverkuerzung Antrag, FXDL fahren;;;
7.05.2020;VRSCDX fahren, FXDL fahren, Massage;;;
8.05.2020;;;;
8.05.2020;FLHTKL fahren;;;
9.05.2020;Erding gefahren, Oliver zu Hause, Pizza essen;;;
10.05.2020;;;;
11.05.2020;MV Holzkirchen geholt, Sex;;;
12.05.2020;Hagebau Umzugskarton, Jeans abgeholt, Renate Geburtstag, Massage;;;
13.05.2020;Kartoffeln mit Bratwurst, AH Bernried;;;
14.05.2020;Kabel kuendigen;;;
15.05.2020;;;;
16.05.2020;FXDL fahren, FLHTKL mit Schnellreiniger, TG Schraenke, Balkon vorne raeumen, Staubsaugen, Schuhe Kartons;;;
17.05.2020;MV Ottenhofen geholt, Sex, nach Erding gefahren, FLHTKL fahren;;;
18.05.2020;FLHTKL fahren, Anwaltin Doris Mayerhöfer, Tilgungsaussetzung beantragt, VRSCDX fahren;;;
19.05.2020;Wertstoffhof, FLHTKL fahren;;;
20.05.2020;;laufen (Schlierach, Rathaus);;
21.05.2020;Oliver mit Familie da, Spaghetti Carbonara gekocht, FXDL fahren;;;
22.05.2020;Dauerauftrag Miete, FLHTKL fahren, Erding Oliver;;;
23.05.2020;Umzugskarton packen, VRSCDX fahren;;;
24.05.2020;Umzugskarton packen, Gefrierschrank Keller ausleeren;;;
25.05.2020;Umzugskarton packen, Kleidung in Taschen;;;
26.05.2020;Werstoffhof MB;;;
27.05.2020;FXDL fahren;;;
28.05.2020;CB telefoniert;;;
29.05.2020;;;;
30.05.2020;Keller geraeumt, FLHTKL fahren, AH Bernied und geilen Sex;;;
31.05.2020;Kellersachen in Auto geraeumt, FXDL fahren;;;
1.06.2020;FLHTKL fahren;;;
2.06.2020;Wohnung Übergabe, FLHTKL Erding fahren, MV Sex in neuer WHG, Oliver grillen;;;
3.06.2020;VRSCDX , FXDL Erding fahren, Oliver essen;;;
4.06.2020;Dänisches Bettenlager, Oliver, Tanja, Fabi essen Emplkeller, MV geilen Sex, Segmueller couch und Bett;;;
5.06.2020;Hausham gefahren, Wohnung raeumen, Spagetti Carbonaa gekocht;;;
6.06.2020;MV geilen Sex, VRSCDX mit Tanja fahren;;;
7.06.2020;Hausham restliche Sachen geholt, Waschmaschine, Essen bei Oliver Tanja;;;
8.06.2020;FXDL fahren, MV geilen Sex, Hagebaumarkt Regale, Sonnenschirm;;;
10.06.2020;;;;
9.06.2020;Poco Lampen, Roller Badschrank, Fleischpflanzerl, Lachs kochen;;;
10.06.2020;Hausham, Keller, TG, Wogh geraeumt, Renate, Birgit, Robert Italiener essen;;;
11.06.2020;Bestellung amazon, FLHTKL fahren;;;
12.06.2020;MV Sex auf Balkon, FXDL fahren, Segmueller Bett und Schrank abgeholt;;;
13.06.2020;VRSCDX fahren, Moebel Daenisches Bettenlager geholt, Schlafzimmerschrank, Regale, Tisch, Stuehle aufgebaut;;;
14.06.2020;Gulasch kochen, Schrank einraeumen;;;
15.06.2020;MV geilen Sex, Vorhaenge;;;
16.06.2020;MV geilen Sex, Kartons entsorgt, VRSCDX fahren, VRSCDX mit Tanja fahren, Tanja, Oliver Asiatisch Essen;;;
17.06.2020;Vorhaenge Schlafzimmer, Wohnung Hausham restliche Sachen geholt, TS Jasmin Muenchen geholt;;;
18.06.2020;Einwohneramt, Wurzer Müll entsorgen, Spaghetti Carbonara und Tiramisu;;;
19.06.2020;MV geilen Sex;;;
20.06.2020;putzen, Fleichflanzerl;;;
21.06.2020;FXDL fahren, VRSCDX fahren, VRSCDX mit Tanja fahren;;;
22.06.2020;BW Schrank, Essen;;;
23.06.2020;MV geilen Sex, FLHTKL fahren, FLHTKL mit Tanja fahren;;;
24.06.2020;FLHTKL fahren, AH Bernried;;;
25.06.2020;FLHTKL mit Tanja fahren;;;
26.06.2020;MV geilen Sex;;;
27.06.2020;FXDL fahren, Moosinniger Weiher, FXDL mit Tanja fahren, Sonnenwendfest;;;
28.06.2020;FXDL fahren, VRSCDX fahren, Moosinniger Weiher;;;Das Boese (Wegeners erste Faelle)
29.06.2020;MV geilen Sex;;;Wie sehr willst du leben
30.06.2020;MV geilen Sex, VRSCDX mit Tanja fahren;;;Der Knochengarten (Tony Hill)
1.07.2020;FXDL fahren, Kids, Spagetti Carbonara;;;Boeses Geheimnis
2.07.2020;;;;
3.07.2020;FXDL fahren, TSJ nervt zum Sex, zur S-Bahn gefahren;;;
4.07.2020;MV Sex, FXDL fahren, Anhänger Stecker;;;
5.07.2020;FLHTKL fahren, VRSCDX mit Tanja fahren;;;
6.07.2020;Oliver, Tanja grillen;;;
7.07.2020;MV Sex, FXDL fahren;;;
8.07.2020;;;;
9.07.2020;FXDL fahren;;;
10.07.2020;MV Sex, FXDL RO fahren;;;
11.07.2020;;;;
12.07.2020;MX Sev, VRSCDX mit Tanja fahren;;;
13.07.2020;FLHTKL RO fahren, Oliver grillen;;;
14.07.2020;VRSCDX mit Tanja fahren;;;
15.07.2020;MV geilen Sex, Spagetti Carbonara;;;
16.07.2020;MV geilen Sex;;;
17.07.2020;;;;
18.07.2020;FLHTKL Griedel fahren;;;
19.07.2020;FLHTKL fahren;;;
20.07.2020;FLHTKL Nordhorn Wilbers fahren, Mietwagen, Hotel;;;
21.07.2020;Steg am Nordseestrand bei Emden gefahren;;;
22.07.2020;HD Emsbueren, Pier99 essen;;;
23.07.2020;Pier99 essen;;;
24.07.2020;FLHTKL Wilbers abgeholt, Nordhorn Erding gefahren;;;
25.07.2020;FLHTKL fahren, Daenisches Bettenlager Komode, VRSCDX mit Tanja gefahren;;;
26.07.2020;Schnitzel braten;;;
27.07.2020;MV geilen Sex, Sofa Segmueller geliefert, VRSCDX fahren;;;
28.07.2020;MV geilen Sex, Daenisches Bettenlager Tisch und Bank ;;;
29.07.2020;VRSCDX fahren;;;
30.07.2020;Notar Termin Tegernsee, VRSCDX fahren;;;
31.07.2020;VRSCDX fahren, MV geilen Sex, Spagetti Carbonara;;;
1.08.2020;FXDL RO geholt, MV geilen Sex;;;
2.08.2020;Pizza essen;;;
3.08.2020;MV Sex;;;
4.08.2020;MV Sex;;;
5.08.2020;;;;
6.08.2020;MV Sex, FXDL fahren;;;
7.08.2020;FLHTKL fahren, Wohnungsuebergabe;;;
8.08.2020;FLHTKL fahren, ueber Passau, Deggendorf, LA;;;
9.08.2020;MV Sex, FXDL fahren, Dorfen Pizza essen;;;
10.08.2020;VRSCDX fahren;;;
11.08.2020;MV Sex;;;
12.08.2020;MV Sex, FXDL fahren;;;
13.08.2020;Tanja Kaffee trinken da gewesebn;;;
14.08.2020;MV Sex, FXDL fahren;;;
15.08.2020;MUCCT5P migration;;;
16.08.2020;FXDL fahren;;;
17.08.2020;MV Sex, Spagetti Carbonara;;;
18.08.2020;MV Sex;;;
19.08.2020;MV Sex, VRSCDX fahren;;;
19.08.2020;;;;
20.08.2020;FXDL fahren;;;
21.08.2020;VRSCDX fahren;;;
22.08.2020;;;;
23.08.2020;FLHTKL fahren;;;
24.08.2020;MV Sex;;;
25.08.2020;MV Sex, FXDL fahren;;;
26.08.2020;;;;
27.08.2020;MV Sex;;;
28.08.2020;FLHTKL fahren, Sparkasse Schliersee Geldmarktkonto;;;
29.08.2020;;;;
30.08.2020;Nudeln essen Tanja, Oliver;;;
31.08.2020;MV Sex;;;
1.09.2020;;;;
2.09.2020;FXDL fahren, Fielmann Brille, MV Sex;;;
3.09.2020;FXDL fahren, MV Sex;;;
4.09.2020;FLHTKL fahren. MV sex, VRSCDX fahren, Spagetti Carbonara;;;
5.09.2020;FLHTKL fahren, Arbersee;;;
6.09.2020;FLHTKL fahren;;;
7.09.2020;MV Sex;;;
8.09.2020;MV Sex, FXDL fahren;;;
9.09.2020;MV Sex, Pizza backen;;;
10.09.2020;FXDL fahren;;;
11.09.2020;VRSCDX fahren, Brille Fielmann;;;
12.09.2020;FXDL fahren;;;
13.09.2020;VRSCDX fahren;;;
14.09.2020;FLHTKL fahren, Arber, Bayr. Eisenstein, Regen;;;
15.09.2020;FXDL fahren, Maxrainer Biergarten;;;
16.09.2020;FXDL fahren;;;
17.09.2020;;;;
18.09.2020;FXDL fahren, Zeitlos essen;;;
19.09.2020;FLHTKL fahren, Regen, Zwiesel, Bayr. Eisenstein, Arber;;;
20.09.2020;BJ Woerther Weiher, FXDL fahrem;;;
21.09.2020;VRSCDX fahren;;;
22.09.2020;;;;
22.09.2020;VRSCDX fahren;;;
23.09.2020;Cycle Factory Harley kaufen, Hausham Renate, Birgit, Robert Italiener essen;;;
24.09.2020;;;;
25.09.2020;iPad Sim Karte;;;
26.09.2020;Putzen;;;
27.09.2020;FXDL fahren;;;
28.09.2020;;;;
29.09.2020;Pizza backen;;;
30.09.2020;FXDL fahren;;;
1.10.2020;MV Sex;;;
2.10.2020;;;;
3.10.2020;VRSCDX fahren;;;
4.10.2020;FLHTKL fahren;;;
5.10.2020;MV Sex, Interview BMC Phil Wood;;;
6.10.2020;MV Sex;;;
7.10.2020;MV Sex;;;
8.10.2020;;;;
9.10.2020;MV Sex, FXDL fahren, Cycle Factory;;;
10.10.2020;;;;
11.10.2020;MV Sex, FXDL fahren;;;
12.10.2020;MX Sex;;;
13.10.2020;;;;
14.10.2020;MV Sex;;;
15.10.2020;Restbetrag Wohnung ueberwiesen;;;
16.10.2020;Cycle Factory, Wi-Reifen;;;
17.10.2020;Leonie Geburtstagsfeier, MV Sex;;;
18.10.2020;FXDL fahren;;;
19.10.2020;Manu Hausham Kaffee getroffen;;;
20.10.2020;MV Sex;;;
21.10.2020;MV Sex, FXDL fahren;;;
22.10.2020;;;;
23.10.2020;MV Sex, FXDL fahren;;;
24.10.2020;;;;
25.10.2020;MV Sex, FLHTKL fahren;;;
26.10.2020;;;;
27.10.2020;MV Sex;;;
28.10.2020;;;;
29.10.2020;Cycle Factory FLSTC bezahlt, V-Rod Umbau, Horizont-IT Interview;;;
30.10.2020;MV Sex;;;
31.10.2020;FLHTKL, FXDL fahren;;;
1.11.2020;;;;
2.11.2020;MV Sex, FXDL fahren;;;
3.11.2020;MV Sex;;;
4.11.2020;;;;
5.11.2020;MV Sex, VEP Programm beantragt, FXDL und FLHTKL Winterlager geholt;;;
6.11.2020;MV Sex;;;
7.11.2020;;;;
8.11.2020;;;;
9.11.2020;MV Sex;;;
10.11.2020;MV Sex;;;
11.11.2020;MV Sex;;;
12.11.2020;MV Sex;;;
13.11.2020;VRSXDX fahren, Frikadellen;;;
14.11.2020;VRSXDX fahren, Rouladen;;;
15.11.2020;MV Sex, VRSXDX fahren;;;
16.11.2020;MV Sex;;;
17.11.2020;;;;
18.11.2020;MV Sex;;;
19.11.2020;MV Sex, APS Interview;;;
20.11.2020;;;;
21.11.2020;;;;
22.11.2020;MV Sex;;;
23.11.2020;Buero Umzug, GoPro Hero 7;;;
24.11.2020;MV Sex;;;
25.11.2020;MV Sex;;;
26.11.2020;;;;
28.11.2020;MV Sex;;;
29.11.2020;;;;
30.11.2020;;;;
1.12.2020;;;;
1.12.2020;MV Sex;;;
2.12.2020;MV Sex;;;
3.12.2020;MV Sex;;;
4.12.2020;AWS-Certified-Solutions-Architect-Associate;;;
5.12.2020;AWS-Certified-Solutions-Architect-Associate;;;
6.12.2020;AWS-Certified-Solutions-Architect-Associate;;;
7.12.2020;MV Sex, Microsoft Azure Virtual Training Day: Fundamentals;;;
8.12.2020;Microsoft Azure Virtual Training Day: Fundamentals;;;
9.12.2020;MV Sex;;;
10.12.2020;MV Sex;;;
11.12.2020;Lauch, Hackflesch Eintopf;;;
12.12.2020;Wirsing gekocht;;;
13.12.2020;;;;
14.12.2020;MV Sex;;;
15.12.2020;MV Sex, Notebook geliefert;;;
16.12.2020;;;;
17.12.2020;MV Sex;;;
18.12.2020;Heike angeschrieben;;;
19.12.2020;Azure VM, Control-MV920 auf Notebook, Heike chat;;;
20.12.2020;Heike Riemer See spazieren und am Abend, telefoniert;;;
21.12.2020;MV Sex, Heike telefoniert;;;
22.12.2020;;;;
23.12.2020;MV Sex, Heike telefoniert;;;
24.12.2020;essen Forstner's, Heike telefoniert;;;
25.12.2020;;;;
26.12.2020;Heike bei mir, spazieren, Zaertlichkeiten;;;
27.12.2020;Heike bei mir, spazieren, Essen gekocht, uebernachtet;;;
28.12.2020;DevOps Project: CI/CD with Jenkins Ansible Docker Kubernetes - install Jenkins;;;
29.12.2020;MV Sex, DevOps Project: CI/CD with Jenkins Ansible Docker Kubernetes - git, Maven install, Heike telefoniert;;;
30.12.2020;Agile Crash Course, MV Sex, Heike bei mir;;;
31.12.2020;Heike zu Hause gewesen und uebernachtet﻿;;;
;;;;
1.01.2021;Heike Sex, Fehringasee spazieren;;;
2.01.2021;Heike bei mir uebernachtet;;;
3.01.2021;;;;
4.01.2021;MV Sex;;;
5.01.2021;MV Sex;;;
6.01.2021;Kurs Understanding Jira, Madelene Baby bekommen, die kleine Lea;;;
7.01.2021;MV Sex, VRSCDX laufen lassen;;;
8.01.2021;MV Sex, Heike bei mir, spazieren, geilen Sex (mit Silde);;;
9.01.2021;Indorf spazieren, Bolognese gekocht, Udemy Kurs Terraform for AWS;;;
10.01.2021;Udemy Kurs Terraform for AWS, Forstner Kaffee,  Heike zu mir gekommen;;;
11.01.2021;Heike bei mir uebernachtet, geilen Sex;;;
12.01.2021;Heike bei mir uebernachtet, geilen Sex;mit Heike trainiert;;
13.01.2021;Heike bei mir uebernachtet, geilen Sex;;;
14.01.2021;MV Sex, Oliver Kredite;;;
15.01.2021;Heike bei mir uebernachtet, geilen Sex;;;
16.01.2021;Heike bei mir uebernachtet, geilen Sex;Kronthaler spazieren;;
17.01.2021;Heike bei mir uebernachtet, Sex;walken 20 Min, Uebungen;;
18.01.2021;MV Sex, Kurs Liquibase, Forstner essen, Spagetti Carbonara;walken 30 Min;;
19.01.2021;Securing Your AWS Cloud;walken 30 Min;;
20.01.2021;MV Sex, Kurs Liquibase;walken 30 Min, Uebungen;;
21.01.2021;MV Sex;walken 30 Min;;
22.01.2021;bei Heike gewesen, spazieren Riemer See, geilen Sex;walken 30 Min;;
23.01.2021;;;;
24.01.2021;Heike bei mir;walken 30 Min, Uebungen;;
25.01.2021;Heike geilen Sex;;;
26.01.2021;;;;
27.01.2021;MV geilen Sex;walken 50 Min Grass Schleife;;
28.01.2021;MV Sex;;;
29.01.2021;HL gefahren;;;
30.01.2021;HL übernachtet, Englischer Garten spazieren;Uebungen;;
31.01.2021;HL übernachtet, Spitizingsee gefahren;Bergtour Untere Firstalm;;
1.02.2021;MV Sex, Allianz Interview;;;
2.02.2021;MV geilen Sex;walken 30 Minuten, laufen 2 Minuten;;
3.02.2021;HL bei mir und geilen Sex;walken 30 Minuten;;
4.02.2021;MV Sex;Uebungen;;
5.02.2021;Auto waschen;walken 50 Min Grass Schleife, 2*2 Min laufen;;
6.02.2021;Heike bei mir, geilen Sex;walken 50 Min Grass Schleife, 2*2 Min laufen; walken Grass Schleife mit Heike;;
7.02.2021;Heike geilen Sex;walken Grass Feldweg, 3 Min laufen, Uebungen;;
8.02.2021;;walken 50 Min Grass Schleife;;
9.02.2021;MV Sex;;;
10.02.2021;bei Heike gewesen, geilen Sex;walken Grass, 3 Min laufen;;
11.02.2021;MV geilen Sex, kochen;;;
12.02.2021;MV Sex, kochen;walken Grass 30 Min;;
13.02.2021;FLSTI Fat Boy geliefert, Mexikanisch gekocht;spazieren;;
14.02.2021;Heike geilen Sex, Ebersberg Eggsee spazieren;spazieren;;
15.02.2021;;Uebungen;;
16.02.2021;FLSTI Fat Boy gestartet;walken 50 Min Grass Schleife;;
17.02.2021;MV geilen Sex, zu Heike gefahren;walken Grass 30 Min;;
18.02.2021;mit Heike nach Fuessen gefahren, geilen Sex;;;
19.02.2021;Zulassungsstelle;;;
20.02.2021;Pizza backen;walken 65 Min grosse Grass Runde;;
21.02.2021;;walken Grass Schleife 4mal laufen, Uebungen;;
22.02.2021;MV Sex;walken Grass Schleife;;
23.02.2021;;walken Grass Schleife, Uebungen;;
24.02.2021;FLSTI kurz gefahren, Ernst Papiere geholt, Heike gefahren, geilen Sex;spazieren um Riemer See;;
25.02.2021;MV geilen Sex;;;
26.02.2021;;;;
27.02.2021;Fat Boy fahren, Heike bei mir, geilen Sex;;;
28.02.2021;Heike geilen Sex;walken Pretzen 75 Min, Uebungen;;
1.03.2021;MV geilen Sex, Augenarzt, Fat Boy fahren ausgegangen;;;
2.03.2021;Fat Boy fahren;walken Grass Schleife, 9 Min laufen;;
3.03.2021;;walken Grass Schleife, 4 Min und 8 Min laufen;;
4.03.2021;MV geilen Sex, Heike gefahren, Sex;;;
5.03.2021;Heike Sex, Fabi Geburtstag;;;
6.03.2021;Heike gefahren, geilen Sex;;;
7.03.2021;Neuhaus Bergtour Probstalm Dr.-Brodfueherweg;Begrtour;;
8.03.2021;MV geilen Sex;Uebungen;;
9.03.2021;Fat Boy fahren, Harleys aus Winterlager gebracht;;;
10.03.2021;;;;
10.03.2021;MV geilen Sex, Fahrzeugbrief Fat Boy;;;
11.03.2021;Heike bei mir,  geilen Sex;;;
12.03.2021;Heike geilen Sex, Fat Boy fahren;;;
13.03.2021;FLSTI und FXDL fahren;walken Grass Schleife, laufen 3-4-10 Min;;
14.03.2021;Heike gefahren, spazieren;;;
15.03.2021;Heike Sex;;;
16.03.2021;MV Sex, Zulassungstelle FLSTI umgemeldet und Kennzeichen montiert;;;
17.03.2021;OTOBO Interview;walken Grass Schleife, laufen 6 Min, Uebungen;;
18.03.2021;MV Sex;walken Indorf, laufen 10 Min;;
19.03.2021;;walken Grass Schleife, laufen 2x10 Min, Uebungen;;
20.03.2021;;walken Richtung Prezen 75 Min;;
21.03.2021;Heike bei mir, Sex;;;
22.03.2021;MV geilen Sex, Heike uebernachtet, Sex;;;
23.03.2021;Interview ivv, Heike fahren;;;
24.03.2021;Ikea fahren, McDonalds, FLSTI fahren;;;
25.03.2021;MV Sex, FXDL fahren;laufen 30 Min, 3 Min gehen;;
26.03.2021;FLHTKL  fahren, FXDL mit Heike fahren, Heike Sex;laufen 30 Min, 3 Min gehen;;
27.03.2021;mit Heike laufen;laufen 30 Min , 2*3 Min gehen;;
28.03.2021;FLSTI und FXDL fahren;;;
29.03.2021;MV geilen Sex, FLSTI und FXDL fahren;laufen 30 Min, 3 Min gehen;;
30.03.2021;OTOBO Leiblfing, FXDL fahren;;;
31.03.2021;RAV Poetzinger,FLSTI fahren, Heike fahren, Picknick, Sex;;;
1.04.2021;Heike Sex, MV Sex, FXDL fahren, Forstner in Taufkirchen;;;
2.04.2021;FLSTI fahren;Uebungen;;
3.04.2021;;laufen Grass Schleife 30 Min, ersten 10 Min walken;;
4.04.2021;Heike brunchen, FXDL fahren, Heike gefahren, geilen Sex;;;
5.04.2021;mit Heike nach Bad Tölz gefahren;;;
6.04.2021;;;;
7.04.2021;;;;
8.04.2021;Strandkorb geliefert;;;
09.04.2021;;;;
9.04.2021;Vorstellung ivv Hannover;;;
10.04.2021;FLSTI fahren, Strandkorb zusammengebaut, Heike fahren, geilen Sex;;;
11.04.2021;MV Sex, FLHTKL fahren;;;
12.04.2021;;;;
13.04.2021;Passbilder, Heike bei mir und geilen Sex;;;
14.04.2021;Heike Sex;Uebungen;;
15.04.2021;;;;
16.04.2021;FLSTI fahren;laufen Grass Schleife 30 Min, ersten 10 Min walken, Uebungen;;
17.04.2021;mit Heike in Bad Toelz, zu mir gefahren und geilen Sex;;;
18.04.2021;;;;
19.04.2021;MV in Markt Schwaben abgeholt,  bei mir übernachtet, geilen Sex;;;
20.04.2021;MV Sex, nach Markt Schwaben gefahren, FLSTI fahren, Heike bei mir;laufen Grass Schleifen plus Pretzen;;
21.04.2021;Isen Sex, FXDL fahren, FLSTI fahren;;;
22.04.2021;LKW Führerschein Verlägerung, FLHTKL fahren, schweissen probiert;;;
23.04.2021;FLHTKL fahren, Metall Luthner, Heike fahren, Sex;Uebungen, Federball;;
24.04.2021;FLHTKL fahren, FLSTI fahren, schweissen;;;
25.04.2021;FXDL fahren, FLHTKL mit Heike Schliersee gefahren;;;
26.04.2021;Heike Sex, FLHTKL fahren, FLSTI fahren;;;
27.04.2021;FXDL fahren,bei Cycle Factory VROD ABS defekt, Teile sind lackiert;laufen, Uebungen;;
28.04.2021;FLSTI fahren;;;
29.04.2021;Heike fahren, geilen Sex;;;
30.04.2021;Heike Sex, FXDL fahren;;;
1.05.2021;FLHTKL fahren;;;
2.05.2021;Putzen Heike bei mir, Sex auf dem Tisch;Übungen;;
3.05.2021;Heike Sex, FLTSFI fahren;Übungen;;
4.05.2021;MV geilen Sex, auf dem Tisch, Heike fahren;MTB Isar;;
5.05.2021;mit Heike Ikea und Louis;;;
6.05.2021;Regale und Schrank zusammen bauen, Spiegel FLSTI;;;
7.05.2021;MV geilen Sex, Heike bei mir, Sex;;;
8.05.2021;FXDL fahren mit Heike am Chiemsee, Heike Sex;;;
9.05.2021;FLSTI fahren;Übungen;;
10.05.2021;FLHTKL fahren, großer Arber;;;
11.05.2021;FXDL fahren;;;
12.05.2021;MV geilen Sex,  Chiropraktiker;;;
13.05.2021;Heike Steinsee spazieren, bei mir, geilen Sex;;;
14.05.2021;FXDL fahren mit Heike Aying Biergarten;;;
15.05.2021;mit Heike Bad Tölz fahren, geilen Sex;Übungen;;
16.05.2021;FLSTI fahren, HD putzen , MTB Lenker;;;
17.05.2021;Sex, Corona Impfung;;;
18.05.2021;Zulassung FXDL Kennzeichen wechsel;;;
19.05.2021;MV Sex;;;
20.05.2021;Chiropraktiker, Heike bei mir und geilen Sex;walken Grass Schleife;;
21.05.2021;;;;
22.05.2021;FLSTI und FXDL fahren, FXDL Kennzeichen verloren;Übungen;;
23.05.2021;Kennzeichen gefunden, FLHTKL fahren;Übungen;;
24.05.2021;FLSTI fahren, Heike gefahrfen und geilen Sex;;;
25.05.2021;Heike Sex, Fuehrerschein abgeholt, Chiropraktiker;;;
26.05.2021;MV geilen Sex, Heike fahren;walken Riemer See mit Heike;;
27.05.2021;Chiropraktiker, FLSTI fahren;;;
28.05.2021;MV geilen Sex, FXDL fahren;;;
29.05.2021;FXDL fahren mit Heike im Maxlrainer Biergarten;;;
30.05.2021;;MTB fahren Thenner See-Frauenberg Runde;;
31.05.2021;FLSTI fahren, Chiropraktiker;;;
1.06.2021;FXDL fahren;Übungen;;
